creatorLabel,datebirth,datedeath,placebirthLabel,coord,lat_long,placedeathLabel,coord_2,lat_long_2
Lucas Cornelisz.,1493-01-01T00:00:00Z,1552-01-01T00:00:00Z,Leyde,Point(4.4836 52.15274),"52.15274, 4.4836",Leyde,,"52.15274, 4.4836"
Nicolò Corso,1446-01-01T00:00:00Z,1513-01-01T00:00:00Z,Corse,Point(9.083333333 42.15),"42.15, 9.0833333333333",Gênes,,"44.407186111111, 8.9339833333333"
Orazio Vecellio,1528-01-01T00:00:00Z,1576-01-01T00:00:00Z,Venise,Point(12.331944444 45.439722222),"45.439722222222, 12.331944444444",Venise,,"45.439722222222, 12.331944444444"
Lorenzo Fasolo,1463-01-01T00:00:00Z,1518-01-01T00:00:00Z,Pavie,Point(9.155 45.185280555),"45.185280555556, 9.155",Gênes,,"44.407186111111, 8.9339833333333"
Christian Queborn,1515-01-01T00:00:00Z,1578-01-01T00:00:00Z,Anvers,Point(4.4 51.216666666),"51.216666666667, 4.4",Anvers,,"51.216666666667, 4.4"
Juan Correa de Vivar,1510-01-01T00:00:00Z,1566-04-26T00:00:00Z,Mascaraque,Point(-3.813333333 39.717777777),"39.717777777778, -3.8133333333333",Tolède,,"39.866666666667, -4.0333333333333"
Cornelis Molenaer,1540-01-01T00:00:00Z,1589-01-01T00:00:00Z,Anvers,Point(4.4 51.216666666),"51.216666666667, 4.4",Anvers,,"51.216666666667, 4.4"
Pere Nunyes,1490-01-01T00:00:00Z,1554-01-01T00:00:00Z,Portugal,Point(-9.183333333 38.7),"38.7, -9.1833333333333",Barcelone,,"41.3825, 2.1769444444444"
Willem Willemsz. Thibaut,1524-01-01T00:00:00Z,1597-01-01T00:00:00Z,Haarlem,Point(4.640555555 52.380277777),"52.380277777778, 4.6405555555556",Haarlem,,"52.380277777778, 4.6405555555556"
Sultan Muhammad,1470-01-01T00:00:00Z,1555-01-01T00:00:00Z,Tabriz,Point(46.283333333 38.083333333),"38.083333333333, 46.283333333333",Tabriz,,"38.083333333333, 46.283333333333"
Jan Verbeeck,1520-01-01T00:00:00Z,1569-01-01T00:00:00Z,Malines,Point(4.466666666 51.016666666),"51.016666666667, 4.4666666666667",Malines,,"51.016666666667, 4.4666666666667"
Domenico Giunti,1505-01-01T00:00:00Z,1560-01-01T00:00:00Z,Prato,Point(11.096561111 43.880813888),"43.880813888889, 11.096561111111",Guastalla,,"44.921388888889, 10.654166666667"
Alvise Donati,1450-01-01T00:00:00Z,1534-01-01T00:00:00Z,Montorfano,Point(9.15 45.783333333),"45.783333333333, 9.15",Côme,,"45.81025, 9.0861388888889"
Alvise Donati,1450-01-01T00:00:00Z,1534-01-01T00:00:00Z,Montorfano,Point(9.15 45.783333333),"45.78638, 9.14374",Côme,,"45.81025, 9.0861388888889"
Jan Verbeeck,1520-01-01T00:00:00Z,1570-01-01T00:00:00Z,Malines,Point(4.466666666 51.016666666),"51.016666666667, 4.4666666666667",Malines,,"51.016666666667, 4.4666666666667"
Benedetto Carpaccio,1500-01-01T00:00:00Z,1560-01-01T00:00:00Z,Venise,Point(12.331944444 45.439722222),"45.439722222222, 12.331944444444",Koper,,"45.546527777778, 13.729444444444"
Zacchia di Antonio da Vezzano,1490-01-01T00:00:00Z,1561-01-01T00:00:00Z,Lucques,Point(10.516666666 43.85),"43.85, 10.516666666667",Lucques,,"43.85, 10.516666666667"
Philipp Renlin,1545-01-01T00:00:00Z,1598-05-01T00:00:00Z,Sud de l'Allemagne,Point(10.0 49.0),"49, 10",Ulm,,"48.4, 9.9833333333333"
Jacob van den Coornhuuse,1529-01-01T00:00:00Z,1584-01-01T00:00:00Z,Furnes,Point(2.6622 51.0722),"51.0722, 2.6622",Bruges,,"51.209444444444, 3.22"
Juan de Mayorga,1533-01-01T00:00:00Z,1570-07-25T00:00:00Z,Saint-Jean-Pied-de-Port,Point(-1.236666666 43.164166666),"43.164166666667, -1.2366666666667",Tazacorte,,"28.616667, -17.916667"
Heinrich Füllmaurer,1526-01-01T00:00:00Z,1546-01-01T00:00:00Z,Herrenberg,Point(8.870833333 48.596666666),"48.596666666667, 8.8708333333333",Herrenberg,,"48.596666666667, 8.8708333333333"
Jaume Segarra,1480-01-01T00:00:00Z,1543-01-01T00:00:00Z,Reus,Point(1.10871 41.15487),"41.15487, 1.10871",Reus,,"41.15487, 1.10871"
Giuliano Castellani,1470-01-01T00:00:00Z,1543-01-01T00:00:00Z,Florence,Point(11.254166666 43.771388888),"43.771388888889, 11.254166666667",Pise,,"43.716666666667, 10.4"
Zacchia di Antonio da Vezzano,1496-01-01T00:00:00Z,1561-01-01T00:00:00Z,Vezzano Ligure,Point(9.884922222 44.141186111),"44.141186111111, 9.8849222222222",Lucques,,"43.85, 10.516666666667"
Girolamo da Santa Croce,1480-01-01T00:00:00Z,1556-07-09T00:00:00Z,San Pellegrino Terme,Point(9.666666666 45.833333333),"45.833333333333, 9.6666666666667",Venise,,"45.439722222222, 12.331944444444"
Dirck Crabeth,1501-01-01T00:00:00Z,1574-11-01T00:00:00Z,Gouda,Point(4.716666666 52.016666666),"52.016666666667, 4.7166666666667",Gouda,,"52.016666666667, 4.7166666666667"
Dirck Crabeth,1501-01-01T00:00:00Z,1574-11-01T00:00:00Z,Gouda,Point(4.716666666 52.016666666),"52.01917, 4.7079",Gouda,,"52.016666666667, 4.7166666666667"
Dirck Crabeth,1501-01-01T00:00:00Z,1574-11-01T00:00:00Z,Gouda,Point(4.716666666 52.016666666),"52.016666666667, 4.7166666666667",Gouda,,"52.01917, 4.7079"
Dirck Crabeth,1501-01-01T00:00:00Z,1574-11-01T00:00:00Z,Gouda,Point(4.716666666 52.016666666),"52.01917, 4.7079",Gouda,,"52.01917, 4.7079"
Juan de Juanes,1523-01-01T00:00:00Z,1545-01-01T00:00:00Z,Valence,Point(-0.375 39.466666666),"39.466666666667, -0.375",Bocairent,,"38.765833333333, -0.61277777777778"
Juan de Juanes,1510-01-01T00:00:00Z,1545-01-01T00:00:00Z,Valence,Point(-0.375 39.466666666),"39.466666666667, -0.375",Bocairent,,"38.765833333333, -0.61277777777778"
Paul Dax,1503-01-01T00:00:00Z,1561-01-01T00:00:00Z,Vipiteno,Point(11.42961 46.89313),"46.89313, 11.42961",Innsbruck,,"47.266666666667, 11.383333333333"
Alvise Donati,1450-01-01T00:00:00Z,1534-01-01T00:00:00Z,Montorfano,Point(9.14374 45.78638),"45.783333333333, 9.15",Côme,,"45.81025, 9.0861388888889"
Alvise Donati,1450-01-01T00:00:00Z,1534-01-01T00:00:00Z,Montorfano,Point(9.14374 45.78638),"45.78638, 9.14374",Côme,,"45.81025, 9.0861388888889"
Antonio da Tradate,1465-01-01T00:00:00Z,1511-01-01T00:00:00Z,Tradate,Point(8.916666666 45.7),"45.7, 8.9166666666667",Locarno,,"46.166388888889, 8.7997222222222"
Roland de Mois,1520-01-01T00:00:00Z,1592-01-01T00:00:00Z,Bruxelles,Point(4.3547 50.8467),"50.8467, 4.3547",Saragosse,,"41.65, -0.88333333333333"
Hans Hug Kluber,1535-01-01T00:00:00Z,1578-02-17T00:00:00Z,Bâle,Point(7.591111111 47.550555555),"47.550555555556, 7.5911111111111",Bâle,,"47.550555555556, 7.5911111111111"
Francesco Verla,1470-01-01T00:00:00Z,1521-01-01T00:00:00Z,Villaverla,Point(11.5 45.65),"45.65, 11.5",Rovereto,,"45.883333333333, 11.034166666667"
Juan de Juanes,1523-01-01T00:00:00Z,1579-01-01T00:00:00Z,Valence,Point(-0.375 39.466666666),"39.466666666667, -0.375",Bocairent,,"38.765833333333, -0.61277777777778"
Juan de Juanes,1510-01-01T00:00:00Z,1579-01-01T00:00:00Z,Valence,Point(-0.375 39.466666666),"39.466666666667, -0.375",Bocairent,,"38.765833333333, -0.61277777777778"
Pedro de Gumiel,1460-01-01T00:00:00Z,1519-01-01T00:00:00Z,Alcalá de Henares,Point(-3.364305 40.481815),"40.481815, -3.364305",Alcalá de Henares,,"40.481815, -3.364305"
Laux Furtenagel,1505-01-01T00:00:00Z,1546-01-01T00:00:00Z,Augsbourg,Point(10.898333333 48.371666666),"48.371666666667, 10.898333333333",Augsbourg,,"48.371666666667, 10.898333333333"
Zacchia di Antonio da Vezzano,1490-01-01T00:00:00Z,1561-01-01T00:00:00Z,Vezzano Ligure,Point(9.884922222 44.141186111),"44.141186111111, 9.8849222222222",Lucques,,"43.85, 10.516666666667"
Giovanni di Benedetto Cianfanini,1462-01-01T00:00:00Z,1542-08-18T00:00:00Z,Florence,Point(11.254166666 43.771388888),"43.771388888889, 11.254166666667",Florence,,"43.771388888889, 11.254166666667"
Zacchia di Antonio da Vezzano,1496-01-01T00:00:00Z,1561-01-01T00:00:00Z,Lucques,Point(10.516666666 43.85),"43.85, 10.516666666667",Lucques,,"43.85, 10.516666666667"
Leonard Thiry,1490-01-01T00:00:00Z,1550-01-01T00:00:00Z,Deventer,Point(6.15 52.25),"52.25, 6.15",Anvers,,"51.216666666667, 4.4"
Wolf Traut,1478-01-01T00:00:00Z,1520-01-01T00:00:00Z,Nuremberg,Point(11.077777777 49.452777777),"49.452777777778, 11.077777777778",Nuremberg,,"49.452777777778, 11.077777777778"
Dirck Crabeth,1501-01-01T00:00:00Z,1574-11-01T00:00:00Z,Gouda,Point(4.7079 52.01917),"52.016666666667, 4.7166666666667",Gouda,,"52.016666666667, 4.7166666666667"
Dirck Crabeth,1501-01-01T00:00:00Z,1574-11-01T00:00:00Z,Gouda,Point(4.7079 52.01917),"52.01917, 4.7079",Gouda,,"52.016666666667, 4.7166666666667"
Dirck Crabeth,1501-01-01T00:00:00Z,1574-11-01T00:00:00Z,Gouda,Point(4.7079 52.01917),"52.016666666667, 4.7166666666667",Gouda,,"52.01917, 4.7079"
Dirck Crabeth,1501-01-01T00:00:00Z,1574-11-01T00:00:00Z,Gouda,Point(4.7079 52.01917),"52.01917, 4.7079",Gouda,,"52.01917, 4.7079"
Matthys de Cock,1505-01-01T00:00:00Z,1548-01-01T00:00:00Z,Anvers,Point(4.4 51.216666666),"51.216666666667, 4.4",Anvers,,"51.216666666667, 4.4"
Evert van Schayck,1500-01-01T00:00:00Z,1574-01-01T00:00:00Z,Utrecht,Point(5.115555555 52.088888888),"52.088888888889, 5.1155555555556",Utrecht,,"52.088888888889, 5.1155555555556"
Gerard Groenning,1515-01-01T00:00:00Z,1599-01-01T00:00:00Z,Anvers,Point(4.4 51.216666666),"51.216666666667, 4.4",Haarlem,,"52.380277777778, 4.6405555555556"
Cornelis Buys,1549-01-01T00:00:00Z,1577-01-01T00:00:00Z,Alkmaar,Point(4.75 52.616666666),"52.616666666667, 4.75",Alkmaar,,"52.632, 4.751"
Bartholomeus de Momper,1535-01-01T00:00:00Z,1594-01-01T00:00:00Z,Anvers,Point(4.4 51.216666666),"51.216666666667, 4.4",Anvers,,"51.216666666667, 4.4"
Tommaso di Stefano,1496-01-01T00:00:00Z,1564-01-01T00:00:00Z,Florence,Point(11.254166666 43.771388888),"43.771388888889, 11.254166666667",Florence,,"43.771388888889, 11.254166666667"
Jan van Wueluwe,1485-01-01T00:00:00Z,1550-10-24T00:00:00Z,Anvers,Point(4.4 51.216666666),"51.216666666667, 4.4",Anvers,,"51.216666666667, 4.4"
Joos de  Momper (I),1500-01-01T00:00:00Z,1559-02-18T00:00:00Z,Anvers,Point(4.4 51.216666666),"51.216666666667, 4.4",Anvers,,"51.216666666667, 4.4"
Nicolaas Hogenberg,1500-01-01T00:00:00Z,1539-09-01T00:00:00Z,Munich,Point(11.566666666 48.133333333),"48.133333333333, 11.566666666667",Malines,,"51.016666666667, 4.4666666666667"
Lenaert Kroes,1485-01-01T00:00:00Z,1541-01-01T00:00:00Z,Bruxelles,Point(4.3547 50.8467),"50.8467, 4.3547",Anvers,,"51.216666666667, 4.4"
Agostino Facheris,1500-01-01T00:00:00Z,1552-01-01T00:00:00Z,Presezzo,Point(9.56638889 45.69138889),"45.69138889, 9.56638889",Bergame,,"45.695, 9.67"
Battista Vicentino,1520-01-01T00:00:00Z,1584-01-01T00:00:00Z,Vicence,Point(11.55 45.55),"45.55, 11.55",Vicence,,"45.55, 11.55"
Pietro Grammorseo,1490-01-01T00:00:00Z,1531-01-01T00:00:00Z,Mons,Point(3.951944444 50.454722222),"50.454722222222, 3.9519444444444",Casale Monferrato,,"45.134166666667, 8.4583333333333"
Q21207584,1502-01-01T00:00:00Z,1593-01-01T00:00:00Z,Florence,Point(11.254166666 43.771388888),"43.771388888889, 11.254166666667",Madrid,,"40.418888888889, -3.6919444444444"
Q24232864,1425-01-01T00:00:00Z,1503-01-01T00:00:00Z,Gorle,Point(9.719166666 45.703888888),"45.703888888889, 9.7191666666667",Bergame,,"45.695, 9.67"
Donat Hübschmann,1540-01-01T00:00:00Z,1583-01-01T00:00:00Z,Leipzig,Point(12.383333333 51.333333333),"51.333333333333, 12.383333333333",Vienne,,"48.20833, 16.373064"
Pierre Bonenfant,1540-01-01T00:00:00Z,1583-07-15T00:00:00Z,Anvers,Point(4.4 51.216666666),"51.216666666667, 4.4",Anvers,,"51.216666666667, 4.4"
Cyriakus Roder,1560-01-01T00:00:00Z,1598-01-01T00:00:00Z,Leipzig,Point(12.383333333 51.333333333),"51.333333333333, 12.383333333333",Dresde,,"51.033333333333, 13.733333333333"
Antonio Palma,1510-01-01T00:00:00Z,1575-01-01T00:00:00Z,Serina,Point(9.73333333 45.86666667),"45.86666667, 9.73333333",Venise,,"45.439722222222, 12.331944444444"
Hans I Van Coninxloo,1540-01-01T00:00:00Z,1595-01-01T00:00:00Z,Anvers,Point(4.4 51.216666666),"51.216666666667, 4.4",Emden,,"53.366944444444, 7.2061111111111"
Marcin Czarny,1450-01-01T00:00:00Z,1509-01-01T00:00:00Z,Cracovie,Point(19.95 50.066666666),"50.066666666667, 19.95",Cracovie,,"50.066666666667, 19.95"
Zaccaria Zacchi,1473-05-06T00:00:00Z,1544-01-01T00:00:00Z,Arezzo,Point(11.878055555 43.463055555),"43.463055555556, 11.878055555556",Rome,,"41.893055555556, 12.482777777778"
Roelof Willemsz,1558-01-01T00:00:00Z,1596-01-01T00:00:00Z,Utrecht,Point(5.115555555 52.088888888),"52.088888888889, 5.1155555555556",Utrecht,,"52.088888888889, 5.1155555555556"
Q23872001,1495-01-01T00:00:00Z,1566-01-01T00:00:00Z,Imola,Point(11.714373194 44.353444388),"44.353444388889, 11.714373194444",Imola,,"44.353444388889, 11.714373194444"
Francesco da Castello,1447-01-01T00:00:00Z,1504-01-01T00:00:00Z,Milan,Point(9.190336 45.464161),"45.464161, 9.190336",Forbach,,"49.188055555556, 6.9"
Q21296210,1520-01-01T00:00:00Z,1562-01-01T00:00:00Z,Ústí nad Labem,Point(14.041666666 50.659166666),"50.659166666667, 14.041666666667",Prague,,"50.088611111111, 14.421388888889"
Q28708346,1502-01-01T00:00:00Z,1577-01-01T00:00:00Z,Reus,Point(1.10871 41.15487),"41.15487, 1.10871",Tarragone,,"41.11868, 1.24532"
Q22074588,1480-01-01T00:00:00Z,1549-01-01T00:00:00Z,Pieve di Cadore,Point(12.366666666 46.433333333),"46.433333333333, 12.366666666667",Belluno,,"46.140830555556, 12.215561111111"
Jacques Floris,1524-01-01T00:00:00Z,1581-06-08T00:00:00Z,Anvers,Point(4.4 51.216666666),"51.216666666667, 4.4",Anvers,,"51.216666666667, 4.4"
Jan Rombouts,1505-01-01T00:00:00Z,1559-12-24T00:00:00Z,Louvain,Point(4.7 50.866666666),"50.866666666667, 4.7",Louvain,,"50.866666666667, 4.7"
Francisco de Osona,1465-01-01T00:00:00Z,1514-01-01T00:00:00Z,Valence,Point(-0.375 39.466666666),"39.466666666667, -0.375",Valence,,"39.466666666667, -0.375"
Pieter Vlerick,1539-01-01T00:00:00Z,1581-01-01T00:00:00Z,Courtrai,Point(3.266666666 50.833333333),"50.833333333333, 3.2666666666667",Tournai,,"50.6, 3.3833333333333"
Abraham del Hele,1534-01-01T00:00:00Z,1598-11-05T00:00:00Z,Anvers,Point(4.4 51.216666666),"51.216666666667, 4.4",Augsbourg,,"48.371666666667, 10.898333333333"
Jan Rombouts I,1480-01-01T00:00:00Z,1535-01-01T00:00:00Z,Louvain,Point(4.7 50.866666666),"50.866666666667, 4.7",Louvain,,"50.866666666667, 4.7"
Pauwels Coecke van Aelst,1530-01-01T00:00:00Z,1569-04-18T00:00:00Z,Anvers,Point(4.4 51.216666666),"51.216666666667, 4.4",Anvers,,"51.216666666667, 4.4"
Jaume Forner,1500-01-01T00:00:00Z,1555-01-01T00:00:00Z,Roussillon,Point(2.816666666 42.666666666),"42.666666666667, 2.8166666666667",Barcelone,,"41.3825, 2.1769444444444"
Erhard Schön,1491-01-01T00:00:00Z,1542-12-23T00:00:00Z,Nuremberg,Point(11.077777777 49.452777777),"49.452777777778, 11.077777777778",Nuremberg,,"49.452777777778, 11.077777777778"
Costanzo da Ferrara,1450-01-01T00:00:00Z,1524-01-01T00:00:00Z,Venise,Point(12.331944444 45.439722222),"45.439722222222, 12.331944444444",Naples,,"40.833333333333, 14.25"
Pere Gascó,1502-01-01T00:00:00Z,1546-01-01T00:00:00Z,Vic,Point(2.255833333 41.931111111),"41.931111111111, 2.2558333333333",Vic,,"41.931111111111, 2.2558333333333"
"Nicolas, the elder Juvenel",1540-01-01T00:00:00Z,1597-08-01T00:00:00Z,Dunkerque,Point(2.376388888 51.037777777),"51.037777777778, 2.3763888888889",Nuremberg,,"49.452777777778, 11.077777777778"
Gaspare Pagani,1518-01-01T00:00:00Z,1543-01-01T00:00:00Z,Modène,Point(10.92572 44.64582),"44.64582, 10.92572",Modène,,"44.64582, 10.92572"
Floriano Ferramola,1480-01-01T00:00:00Z,1528-07-13T00:00:00Z,Brescia,Point(10.220280555 45.538888888),"45.538888888889, 10.220280555556",Brescia,,"45.538888888889, 10.220280555556"
Anselmo Canera,1530-01-01T00:00:00Z,1584-01-01T00:00:00Z,Vérone,Point(10.993741666 45.438158333),"45.438158333333, 10.993741666667",Vérone,,"45.438158333333, 10.993741666667"
Pietro Negroni,1505-01-01T00:00:00Z,1565-01-01T00:00:00Z,Cosenza,Point(16.25 39.3),"39.3, 16.25",Calabre,,"39, 16.5"
Antonio da Trento,1508-01-01T00:00:00Z,1550-01-01T00:00:00Z,Trente,Point(11.116666666 46.066666666),"46.066666666667, 11.116666666667",Fontainebleau,,"48.408888888889, 2.7016666666667"
Pieter de Vos l'Ancien,1490-01-01T00:00:00Z,1566-01-01T00:00:00Z,Leyde,Point(4.4836 52.15274),"52.154444444444, 4.4947222222222",Anvers,,"51.216666666667, 4.4"
Pieter de Vos l'Ancien,1490-01-01T00:00:00Z,1566-01-01T00:00:00Z,Leyde,Point(4.4836 52.15274),"52.15274, 4.4836",Anvers,,"51.216666666667, 4.4"
Paolo Pino,1534-01-01T00:00:00Z,1565-01-01T00:00:00Z,Venise,Point(12.331944444 45.439722222),"45.439722222222, 12.331944444444",Venise,,"45.439722222222, 12.331944444444"
Fra Paolino,1488-01-01T00:00:00Z,1547-08-13T00:00:00Z,Pistoia,Point(10.916666666 43.933333333),"43.933333333333, 10.916666666667",Pistoia,,"43.933333333333, 10.916666666667"
Girolamo Tessari,1480-01-01T00:00:00Z,1561-01-01T00:00:00Z,Padoue,Point(11.877777777 45.406388888),"45.406388888889, 11.877777777778",Padoue,,"45.406388888889, 11.877777777778"
Alberto Alberti,1526-01-01T00:00:00Z,1598-11-01T00:00:00Z,Sansepolcro,Point(12.143888888 43.575555555),"43.575555555556, 12.143888888889",Rome,,"41.893055555556, 12.482777777778"
Ercole Ramazzani,1530-01-01T00:00:00Z,1598-01-01T00:00:00Z,Arcevia,Point(12.9396 43.483333333),"43.483333333333, 12.9396",Arcevia,,"43.483333333333, 12.9396"
Luca Mombello,1518-01-01T00:00:00Z,1588-01-01T00:00:00Z,Orzivecchi,Point(9.966666666 45.416666666),"45.416666666667, 9.9666666666667",Orzivecchi,,"45.416666666667, 9.9666666666667"
Valerio Corte,1530-01-01T00:00:00Z,1580-01-01T00:00:00Z,Venise,Point(12.331944444 45.439722222),"45.439722222222, 12.331944444444",Gênes,,"44.407186111111, 8.9339833333333"
Cipriano Piccolpasso,1524-01-01T00:00:00Z,1579-12-01T00:00:00Z,Urbania,Point(12.522088055 43.667773055),"43.667773055556, 12.522088055556",Urbania,,"43.667773055556, 12.522088055556"
Orazio Fontana,1510-01-01T00:00:00Z,1571-08-03T00:00:00Z,Urbania,Point(12.522088055 43.667773055),"43.667773055556, 12.522088055556",Urbino,,"43.725238888889, 12.6372"
Francesco Menzocchi,1502-01-01T00:00:00Z,1574-01-01T00:00:00Z,Forlì,Point(12.040833333 44.2225),"44.2225, 12.040833333333",Forlì,,"44.2225, 12.040833333333"
Giovanni Antonio Fasolo,1530-01-01T00:00:00Z,1572-01-01T00:00:00Z,Mandello del Lario,Point(9.316666666 45.916666666),"45.916666666667, 9.3166666666667",Vicence,,"45.55, 11.55"
Scipione Sacco,1495-01-01T00:00:00Z,1558-01-01T00:00:00Z,Sogliano al Rubicone,Point(12.3 44.0),"44, 12.3",Cesena,,"44.133333333333, 12.233333333333"
Valentin Bousch,1490-01-01T00:00:00Z,1541-08-01T00:00:00Z,Strasbourg,Point(7.752222222 48.573333333),"48.573333333333, 7.7522222222222",Metz,,"49.119722222222, 6.1769444444444"
Giovan Paolo Cardone,1569-01-01T00:00:00Z,1586-01-01T00:00:00Z,L'Aquila,Point(13.391991666 42.354008333),"42.354008333333, 13.391991666667",L'Aquila,,"42.354008333333, 13.391991666667"
Vincenzo Civerchio,1470-01-01T00:00:00Z,1544-01-01T00:00:00Z,Crema,Point(9.683333333 45.366666666),"45.366666666667, 9.6833333333333",Crema,,"45.366666666667, 9.6833333333333"
Angelo di Lorentino d'Arezzo,1465-01-01T00:00:00Z,1527-01-01T00:00:00Z,Arezzo,Point(11.878055555 43.463055555),"43.463055555556, 11.878055555556",Arezzo,,"43.463055555556, 11.878055555556"
Cornelis Anthonisz,1505-01-01T00:00:00Z,1553-01-01T00:00:00Z,Amsterdam,Point(4.9 52.383333333),"52.383333333333, 4.9",Amsterdam,,"52.383333333333, 4.9"
Luca Penni,1500-01-01T00:00:00Z,1556-01-01T00:00:00Z,Florence,Point(11.254166666 43.771388888),"43.771388888889, 11.254166666667",Paris,,"48.856577777778, 2.3518277777778"
Maturino Fiorentino,1490-01-01T00:00:00Z,1528-01-01T00:00:00Z,Florence,Point(11.254166666 43.771388888),"43.771388888889, 11.254166666667",Rome,,"41.893055555556, 12.482777777778"
Giovanni Mazone,1433-01-01T00:00:00Z,1511-01-01T00:00:00Z,Alexandrie,Point(8.62 44.913330555),"44.913330555556, 8.62",Gênes,,"44.407186111111, 8.9339833333333"
Wu Wei,1459-01-01T00:00:00Z,1508-01-01T00:00:00Z,Wuhan,Point(114.279167 30.5725),"30.5725, 114.279167",Nankin,,"32.05, 118.76666666667"
Paolo da Caylina le Jeune,1485-01-01T00:00:00Z,1545-01-01T00:00:00Z,Brescia,Point(10.220280555 45.538888888),"45.538888888889, 10.220280555556",Brescia,,"45.538888888889, 10.220280555556"
Frans Boels,1555-01-01T00:00:00Z,1596-01-01T00:00:00Z,Malines,Point(4.466666666 51.016666666),"51.016666666667, 4.4666666666667",Amsterdam,,"52.383333333333, 4.9"
Jacopo Siculo,1490-01-01T00:00:00Z,1544-01-01T00:00:00Z,Palerme,Point(13.361262 38.115658),"38.115658, 13.361262",Rieti,,"42.40443, 12.856702"
Francesco da Montereale,1466-01-01T00:00:00Z,1541-01-01T00:00:00Z,Montereale,Point(13.2623 42.57144),"42.522777777778, 13.248611111111",L'Aquila,,"42.354008333333, 13.391991666667"
Francesco da Montereale,1466-01-01T00:00:00Z,1541-01-01T00:00:00Z,Montereale,Point(13.2623 42.57144),"42.57144, 13.2623",L'Aquila,,"42.354008333333, 13.391991666667"
Hans Wertinger,1465-01-01T00:00:00Z,1533-01-01T00:00:00Z,Landshut,Point(12.150833333 48.539722222),"48.539722222222, 12.150833333333",Landshut,,"48.539722222222, 12.150833333333"
Jean Decourt,1530-01-01T00:00:00Z,1584-01-01T00:00:00Z,Limoges,Point(1.261666666 45.834444444),"45.834444444444, 1.2616666666667",Paris,,"48.856577777778, 2.3518277777778"
Francesco Napoletano,1470-01-01T00:00:00Z,1501-08-21T00:00:00Z,Naples,Point(14.25 40.833333333),"40.833333333333, 14.25",Venise,,"45.439722222222, 12.331944444444"
Pietro Ferrabosco,1512-01-01T00:00:00Z,1599-01-01T00:00:00Z,Laino,Point(9.083333333 45.966666666),"45.966666666667, 9.0833333333333",Lugano,,"46.010277777778, 8.9625"
Giovan Battista della Cerva,1515-01-01T00:00:00Z,1580-04-27T00:00:00Z,Novare,Point(8.616666666 45.45),"45.45, 8.6166666666667",Milan,,"45.464161, 9.190336"
Stefano dall'Arzere,1515-01-01T00:00:00Z,1575-01-01T00:00:00Z,Merlara,Point(11.433333333 45.166666666),"45.166666666667, 11.433333333333",Padoue,,"45.406388888889, 11.877777777778"
Giovanni Battista Mantuano,1503-01-01T00:00:00Z,1575-01-01T00:00:00Z,Mantoue,Point(10.791111111 45.156388888),"45.156388888889, 10.791111111111",Mantoue,,"45.156388888889, 10.791111111111"
Fabio Licinio,1521-01-01T00:00:00Z,1565-11-28T00:00:00Z,Venise,Point(12.331944444 45.439722222),"45.439722222222, 12.331944444444",Venise,,"45.439722222222, 12.331944444444"
Callisto Piazza,1500-01-01T00:00:00Z,1561-01-01T00:00:00Z,Lodi,Point(9.5 45.316666666),"45.316666666667, 9.5",Lodi,,"45.316666666667, 9.5"
Guidoccio Cozzarelli,1450-01-01T00:00:00Z,1517-01-01T00:00:00Z,Sienne,Point(11.331388888 43.318333333),"43.318333333333, 11.331388888889",Sienne,,"43.318333333333, 11.331388888889"
Hendrik III van Cleve,1525-01-01T00:00:00Z,1589-01-01T00:00:00Z,Anvers,Point(4.4 51.216666666),"51.216666666667, 4.4",Anvers,,"51.216666666667, 4.4"
Parrasio Micheli,1516-01-01T00:00:00Z,1578-01-01T00:00:00Z,Venise,Point(12.331944444 45.439722222),"45.439722222222, 12.331944444444",Venise,,"45.439722222222, 12.331944444444"
Raffaello Botticini,1477-09-11T00:00:00Z,1520-01-01T00:00:00Z,Florence,Point(11.254166666 43.771388888),"43.771388888889, 11.254166666667",Florence,,"43.771388888889, 11.254166666667"
Giovanni da Asola,1512-01-01T00:00:00Z,1531-11-13T00:00:00Z,Brescia,Point(10.220280555 45.538888888),"45.538888888889, 10.220280555556",Venise,,"45.439722222222, 12.331944444444"
Giovanni Battista di Raffaello Grassi,1525-01-01T00:00:00Z,1578-06-18T00:00:00Z,Udine,Point(13.233333333 46.066666666),"46.066666666667, 13.233333333333",Udine,,"46.066666666667, 13.233333333333"
Fermo Guisoni,1510-01-01T00:00:00Z,1580-01-01T00:00:00Z,Mantoue,Point(10.791111111 45.156388888),"45.156388888889, 10.791111111111",Rome,,"41.893055555556, 12.482777777778"
Matteo da Gualdo,1435-01-01T00:00:00Z,1507-01-01T00:00:00Z,Gualdo Tadino,Point(12.783333333 43.233333333),"43.233333333333, 12.783333333333",Gualdo Tadino,,"43.233333333333, 12.783333333333"
Cristoforo Caselli,1460-01-01T00:00:00Z,1521-06-25T00:00:00Z,Parme,Point(10.328 44.801472222),"44.801472222222, 10.328",Parme,,"44.801472222222, 10.328"
Antonio da Vendri,1485-01-01T00:00:00Z,1545-01-01T00:00:00Z,Vérone,Point(10.993741666 45.438158333),"45.438158333333, 10.993741666667",Vérone,,"45.438158333333, 10.993741666667"
Raimo Epifanio Tesauro,1480-01-01T00:00:00Z,1511-01-01T00:00:00Z,Naples,Point(14.25 40.833333333),"40.833333333333, 14.25",Naples,,"40.833333333333, 14.25"
